Date,Return_Communication,Return_Consumer_Dis,Return_Energy,Return_Financials,Return_Health,Return_Industrials,Return_Information,Return_Consumer_st,Return_Consumer_Dis_y,Return_Estate,Sentiment,sentimentMA7,Mkt.RF,SMB,HML,RMW,CMA,RF 
4/1/16,-0.001972387,0.005043817,-0.013959134,0.009852296,0.012601267,0.001652756,0.008550813,0.012450683,0.005043817,0.002007838,0.371968777,0.293246078,0.64,-0.34,-0.62,-0.36,-0.14,0
4/4/16,0.00682873,-0.008608482,-0.005122748,-0.006557401,0.010152499,-0.00972845,-0.005110893,-0.001418234,-0.008608482,0,0.441296537,0.296389101,-0.41,-0.33,-0.74,-0.25,-0.22,0
4/5/16,-0.006074123,-0.008455752,-0.007766986,-0.013245227,-0.01234692,-0.005748644,-0.010710699,-0.006718419,-0.008455752,-0.006817102,0.365269434,0.316923886,-0.94,-0.18,-0.36,0.06,0.18,0
4/6/16,-0.010382129,0.009395055,0.020796986,0.00332779,0.026106588,0.002219757,0.01049436,0.007755018,0.009395055,0.003901175,0.291194279,0.320427142,1.14,0.05,-0.82,-0.47,-0.63,0
4/7/16,-0.014409131,-0.011634187,-0.006154403,-0.01675081,-0.010696612,-0.007411407,-0.014437734,-0.009882171,-0.011634187,-0.00651044,0.252244317,0.328902954,-1.23,-0.09,-0.35,-0.01,0.21,0
4/8/16,0.000475737,-0.001520913,0.020004351,0.003372684,-0.004310889,0.00565276,0.000411494,0.005163334,-0.001520913,0.006121006,0.417882265,0.34427282,0.29,0.12,0.68,0.36,0.28,0
4/11/16,-0.006022857,-0.004041642,-0.003999145,0.003361348,-0.006740191,-0.001866709,-0.001894278,-0.007147862,-0.004041642,-0.00416342,0.340499134,0.354336392,-0.28,0.01,0.95,-0.01,0.29,0
4/12/16,0.007033048,0.007953312,0.027978161,0.013333531,0.00824987,0.007987664,0.005672103,0.00621604,0.007953312,0.00682153,0.314446612,0.34611894,0.99,0.01,0.85,0.04,-0.15,0
4/13/16,-0.010028139,0.01340331,0.004097681,0.02291426,0.00868923,0.013569908,0.013636853,-0.007614925,0.01340331,-0.003892318,0.132177343,0.301959055,1.23,0.95,0.35,-0.46,-0.34,0
4/14/16,0.002516478,0.000112189,0.004184847,0,0.001173455,0.000308144,-0.001078734,-0.005078168,0.000112189,-0.006782782,0.403677461,0.307445916,0.03,-0.26,0.18,-0.36,-0.12,0
4/15/16,0.001255868,0.002875228,-0.012670572,0,-0.000419815,0.000451773,-0.004638309,0.005741042,0.002875228,0.006457737,0.231325546,0.29889324,-0.04,0.3,-0.32,0.23,0.16,0
4/18/16,0.0053645,0.00909384,0.015740795,0.006451635,0.008938456,0.003197641,0.003909505,0.003454552,0.00909384,0.005770057,0.175248624,0.287893855,0.65,0.13,-0.19,-0.16,-0.04,0
4/19/16,0.00758028,-0.004777875,0.018653008,0.009600074,0.002945546,0.005082837,-0.00633865,0.001503043,-0.004777875,-0.00045262,0.295770076,0.270449257,0.29,-0.17,1.48,-0.24,0.38,0
4/20/16,-0.005264571,0.000334082,0.00801851,0.009508788,0.006010774,-0.001324355,0.002158025,-0.013813673,0.000334082,-0.015118234,0.363741628,0.273769613,0.15,-0.01,0.54,-0.3,-0.12,0
4/21/16,-0.027721928,-0.00245253,-0.00493309,-0.009508788,0.005528585,-0.003369723,-0.001180229,-0.016609469,-0.00245253,-0.017820352,,0.266990113,-0.47,-0.01,-0.59,-0.61,-0.34,0
4/22/16,0.007593051,-0.002868908,0.013207891,0.009508788,0.002385859,0.002696686,-0.019200129,0.003957341,-0.002868908,0.012355677,0.307988036,0.296291895,0.12,1.03,0.49,-0.08,0.96,0
4/25/16,0.00308148,0.001565879,-0.010859617,-0.00315956,-0.003713801,-0.006077802,-0.001412371,0.00714001,0.001565879,0.005989816,0.397241108,0.29521917,-0.24,-0.65,-0.17,0.07,-0.15,0
4/26/16,-0.003444633,0.002232725,0.013875307,0.009448889,-0.004370493,0.008848621,-0.003929114,-0.003142069,0.002232725,0.002883357,0.29924182,0.306538549,0.29,0.82,0.78,0.33,0.61,0
4/27/16,0.018651775,-0.001004109,0.016455091,0,-0.001189754,0.007014869,-0.008451837,0.004392407,-0.001004109,-0.003145893,0.621488377,0.380911841,0.21,0.23,0.68,-0.19,0.79,0
4/28/16,-0.006976148,-0.011187515,-0.013567764,-0.012618464,-0.005933434,-0.009642885,-0.013787087,0.00020513,-0.011187515,-0.003814539,0.331065181,0.386794358,-0.96,-0.2,0.05,-0.48,0.55,0
4/29/16,0,0.005066723,-0.000994688,-0.006369448,-0.014772408,-0.005256335,-0.008901012,-0.001250082,0.005066723,-0.00700922,0.162000123,0.353170774,-0.5,-0.2,0.38,0.05,-0.24,0
5/2/16,0.006976148,0.013830245,0.00029851,0.012698583,0.005787225,0.004358375,0.006565561,0.010252881,0.013830245,0.014427603,0.273584059,0.341801243,0.78,-0.04,-0.36,0,-0.09,1
5/3/16,-0.009612301,-0.008789065,-0.022618934,-0.015898586,-0.002963624,-0.00813871,-0.008274803,-0.001164866,-0.008789065,-0.001243496,0.22493473,0.329936485,-1.05,-0.73,-0.49,0.54,0.02,1
5/4/16,0.001498666,-0.004741734,-0.013090828,-0.00643089,-0.009642941,-0.012740081,-0.004379779,0.002845057,-0.004741734,0.013464932,,0.318719048,-0.66,-0.16,0.06,0.45,0.28,1
5/5/16,-0.005586439,-0.006307274,0.00737571,0,0.004435371,-0.001168176,0.00012994,0.000700784,-0.006307274,0.002774464,0.275634443,0.314784486,-0.08,-0.53,0.09,0.1,0.01,1
5/6/16,0.006723925,0.006569216,-0.001925993,0.003220615,-0.00619753,0.006947217,0.0070205,0.004598217,0.006569216,0.007894018,0.263034406,0.255042157,0.38,0.07,0.24,0.17,0.25,1
5/9/16,-0.002636153,0.003212554,-0.012527122,-0.003220615,0.011256688,-0.004570582,0.000114681,0.005617838,0.003212554,0.00776876,0.440572591,0.273293392,0.05,0.19,-1.48,0.1,-0.51,1
5/10/16,0.011452556,0.012453369,0.017375988,0.016000341,0.008203734,0.016971606,0.01314375,0.009642961,0.012453369,0.002850358,0.12740695,0.267527863,1.26,-0.38,0.47,-0.11,0.05,1
5/11/16,-0.005530955,-0.020015549,-0.001347957,-0.012779727,-0.012691215,-0.008160794,-0.00674254,-0.008293532,-0.020015549,-0.023033648,0.173636734,0.250869976,-0.89,-0.33,0.78,-0.44,0,1
5/12/16,0.007190214,0.001314381,0.004018077,0,-0.005806508,-0.002790325,-0.004081755,0.005415832,0.001314381,0.006837413,0.243598367,0.253980582,-0.11,-0.59,0.15,0.38,0.11,1
5/13/16,-0.010715026,-0.011018979,-0.012535753,-0.012945165,-0.00198893,-0.012077441,-0.002835622,-0.012419801,-0.011018979,-0.012093923,0.377816573,0.271671438,-0.82,0.28,-0.66,-0.56,-0.17,1
5/16/16,0.004359387,0.005788783,0.015726456,0.006493529,0.013481953,0.011311325,0.013815522,0.004997402,0.005788783,0.008939041,0.236831128,0.266128107,0.99,0.21,-0.24,-0.05,-0.31,1
5/17/16,-0.00597659,-0.011611271,0.002269964,-0.006493529,-0.010668589,-0.005129441,-0.010794004,-0.018949526,-0.011611271,-0.016580893,0.275634443,0.267928112,-0.95,-0.68,0.61,-0.12,-0.09,1
5/18/16,-0.013640141,-0.005856588,-0.009662697,0.019355443,0.003427841,-0.003315923,0.005176888,-0.010475805,-0.005856588,-0.013598467,0.222392421,0.236759517,0.1,0.14,0.83,-1.34,-0.65,1
5/19/16,-0.006829295,-0.000921801,0.002490712,-0.009630893,-0.008083553,-0.009550169,-0.00583483,0.007867124,-0.000921801,-0.009885199,0.31871496,0.264089232,-0.33,-0.31,-0.29,0.39,-0.01,1
5/20/16,0.000978474,0.006549364,0.004211903,0.00643089,0.00810844,0.005132747,0.011777225,-0.004431695,0.006549364,0.00688989,0.072756342,0.249677748,0.75,0.84,-0.3,-0.39,-0.38,1
5/23/16,-0.006807963,-0.003939799,-0.002480231,-0.003210276,-0.004602125,-0.002268623,-0.001032773,9.37E-05,-0.003939799,0.000999434,,0.250690978,-0.18,0.24,-0.32,-0.21,0.09,1
5/24/16,0.007602268,0.012833138,0.004994833,0.015949301,0.014643004,0.010626381,0.020996198,0.008898731,0.012833138,0.010598933,0.2395064,0.227639282,1.43,0.61,-0.34,-0.1,-0.4,1
5/25/16,0.003962091,0.004831474,0.014976208,0.012578782,0.006409885,0.006532921,0.007333122,0.00165162,0.004831474,0.001843318,0.293445726,0.237075049,0.72,-0.13,0.57,0.21,-0.1,1
5/26/16,0.005097098,0.002031298,-0.004098653,-0.006269613,7.34E-05,-0.002110753,0.002432473,0.00331356,0.002031298,0.000526039,0.293478783,0.240049105,-0.04,-0.16,-0.51,0.17,-0.22,1
5/27/16,0.006154608,0.004873304,0.000480711,0.006269613,0.005078632,0.00231745,0.005625567,0.001200536,0.004873304,0.004263839,0.083972319,0.216979088,0.49,0.35,-0.22,-0.05,-0.09,1
5/31/16,0.004980359,-0.001085065,-0.005703285,-0.003129893,0.00141157,-0.000289388,0.001254928,-0.004959208,-0.001085065,-0.0005238,0.263034406,0.207698996,-0.01,0.46,-0.36,-0.17,-0.33,1
6/1/16,-0.010227499,-0.001311132,0.001529422,0.003129893,0.003798894,0.000206714,-0.002511432,0.007374378,-0.001311132,-0.001441867,0.103877705,0.21288589,0.2,0.64,-0.25,-0.26,0.08,1
6/2/16,0.005066661,0.004935881,-0.003202387,0,0.012986336,0.001404524,-0.001340189,0.00163752,0.004935881,0.003992805,0.20751875,0.212119156,0.35,0.24,-0.59,-0.24,-0.06,1
6/3/16,0.005819027,-0.005498321,-0.002828228,-0.012578782,-0.003233807,-0.000206424,-0.004237498,0.00617631,-0.005498321,0.002479286,0.168271483,0.201942739,-0.38,-0.19,-0.11,0.53,0.14,1
6/6/16,-0.000418798,0.00119949,0.019730827,0.006309169,0.005538987,0.007568471,0.003059932,0.000274025,0.00119949,-0.00522672,0.295705964,0.20226563,0.6,0.71,0.32,-0.19,-0.11,1
6/7/16,0.014849406,0.001310297,0.021137291,-0.003149609,-0.006751363,0.004211824,0.001629055,-0.000475025,0.001310297,0.005617625,0.260078607,0.197494176,0.12,0.23,0.11,0.34,0.22,1
6/8/16,-0.001356972,0.000822738,-0.002021734,0,0.004780943,0.00677114,0.003577333,0.005649115,0.000822738,0.003121751,0.347923303,0.23520146,0.37,0.43,-0.11,0.05,-0.1,1
6/9/16,0.006062587,-0.001945744,-0.005052733,-0.006329135,-0.002369641,-0.00010133,-0.000777186,0.003682043,-0.001945744,0.001233006,0.225693622,0.229867062,-0.27,-0.43,-0.22,0.31,0.13,1
6/10/16,0.008356513,-0.010391269,-0.020051045,-0.012779727,-0.009111817,-0.010103359,-0.010654956,0.000941006,-0.010391269,-0.004029119,0.341036918,0.26374695,-1.05,-0.38,-0.18,0.17,0.59,1
6/13/16,-0.003789761,-0.006264138,-0.003037633,-0.009693129,-0.007391124,-0.011137646,-0.011257571,-0.008793022,-0.006264138,-0.000390778,0.370060973,0.286967267,-0.84,-0.37,0.1,-0.24,-0.04,1
6/14/16,0.005417857,-0.002593046,-0.000500496,-0.013072082,0.000925362,0.000827746,0.001295797,0.002751585,-0.002593046,-0.004308663,-0.099535674,0.248709102,-0.19,0.14,-0.71,0.27,0.03,1
6/15/16,-0.001744491,0.002631129,-0.003349751,0,-0.00696118,0.00026887,-0.00273289,-0.002934077,0.002631129,0.008469106,,0.240876292,-0.11,0.26,-0.05,-0.05,0.05,1
6/16/16,0.008057314,0.003725107,-0.002132025,0.003284075,0.003450009,0.001116072,0.002426509,0.006095416,0.003725107,0.006530688,0.157750913,0.223821676,0.24,-0.31,-0.4,0.28,0.35,1
6/17/16,0.005871534,-0.001442783,0.008361202,0,-0.011015505,0.000330449,-0.009418123,-0.004545297,-0.001442783,-0.002645931,0.567040593,0.260341224,-0.3,0.08,0.94,0.4,0.62,1
6/20/16,0.000917905,0.00870097,0.008509674,0.006535971,0.006081516,0.009269888,0.005314723,0.002220686,0.00870097,0.001291573,0.263034406,0.266564688,0.71,0.59,-0.01,-0.16,0.12,1
6/21/16,0.0070284,-0.00207379,0.010516669,0.003252035,-0.002826874,-0.000511608,0.006579613,0.003013691,-0.00207379,0.006240571,0.096322539,0.225778958,0.21,-0.61,0.5,-0.2,-0.01,1
6/22/16,0.001649931,-0.001699942,-0.005953744,0,0.003305423,-0.003198363,-0.004442069,-5.44E-05,-0.001699942,-0.001026694,0.272125038,0.209456303,-0.2,-0.3,0.08,0.06,0,1
6/23/16,0.013158456,0.009407761,0.016477285,0.019293203,0.01249582,0.011413761,0.014904975,0.006613088,0.009407761,0.007101076,0.33192925,0.281367123,1.45,0.54,0.43,-0.55,-0.2,1
6/24/16,-0.009243669,-0.036890758,-0.03575897,-0.055660847,-0.028522279,-0.04121881,-0.04340048,-0.019494362,-0.036890758,-0.015806035,0.561815675,0.321431202,-3.7,0.02,-1.14,0.93,0.09,1
6/27/16,0.005815447,-0.018671602,-0.025744459,-0.027305451,-0.014123199,-0.022854225,-0.023507591,-0.002353288,-0.018671602,0.001682413,0.160464672,0.321818882,-2.07,-1.05,-0.67,0.51,0.42,1
6/28/16,0.002867023,0.018904748,0.026025703,0.023932766,0.019518739,0.016508366,0.020127436,0.005891168,0.018904748,0.020541436,0.390206257,0.296556834,1.76,-0.38,0.14,-0.61,-0.58,1
6/29/16,0.009720204,0.016263028,0.02002473,0.023373351,0.018487994,0.01743359,0.01647592,0.011480263,0.016263028,0.014462932,0.603225439,0.345155553,1.8,0.31,-0.07,-0.11,-0.24,1
6/30/16,0.01522704,0.007502368,0.008742411,0.016366977,0.009521343,0.019825601,0.010503188,0.021811759,0.007502368,0.009073457,0.37170138,0.384495387,1.42,0.38,0.45,-0.13,0.37,1
7/1/16,0.006603206,0.008876524,0.004672997,-0.006514681,0.005734326,0.003664995,0.001289419,-0.003066699,0.008876524,-0.00061885,0.228428837,0.378253073,0.24,0.47,-0.41,-0.11,0.24,1
7/5/16,-0.000217592,-0.007322169,-0.019121416,-0.013158085,-0.000467612,-0.008930005,-0.007309974,0.005082401,-0.007322169,0.009365441,0.218049557,0.361984545,-0.85,-0.82,-1.36,0.56,-0.68,1
7/6/16,-0.004307179,0.008412128,0.005548494,0.003305788,0.011554068,0.004834157,0.005276983,-3.53E-05,0.008412128,-0.005041511,0.234465254,0.315220199,0.62,0.18,-0.12,-0.1,-0.16,1
7/7/16,-0.016138711,0.003936496,-0.010530789,0,-0.002148076,0.002561871,0.002467095,-0.001113478,0.003936496,-0.009973137,0.457555551,0.357661754,0.02,0.34,-0.2,0.21,-0.3,1
7/8/16,0.00950546,0.017433029,0.012812323,0.019608471,0.010800313,0.018877093,0.016729647,0.009976944,0.017433029,0.016852771,0.315844193,0.347038602,1.6,0.94,0.35,0.06,0.27,1
7/11/16,-0.000825378,0.005573496,0.001629288,0.003231021,-0.001682086,0.005588341,0.006340688,0.000525118,0.005573496,0.005007033,0.283851575,0.301413764,0.43,0.69,0.25,0.3,-0.09,1
7/12/16,-0.003253111,0.004560304,0.022286288,0.012820688,0.004686325,0.008928364,0.009544695,-0.005457159,0.004560304,0.002311858,0.304363978,0.291794135,0.75,0.73,1,-0.6,0.64,1
7/13/16,0.007482841,-0.004779723,-0.007122537,0,1.17E-05,0.002649218,-0.000921896,0.005124616,-0.004779723,0.003821081,0.171977201,0.283729616,-0.05,-0.46,0.51,0.54,0,1
7/14/16,0.001533659,0.00405147,0.004087225,0.009508788,0.00387101,0.007376768,0.008037923,0.000752439,0.00405147,-0.00619385,0.341959544,0.301431042,0.51,-0.42,0.45,-0.05,0,1
7/15/16,0.001585956,-0.004490452,-0.000250152,0,-0.000560427,0.00068573,-0.001588948,-0.000139946,-0.004490452,-0.000914105,0.116708963,0.284608715,-0.05,0.29,0.01,-0.3,0,1
7/18/16,-5.46E-05,0.003178259,-0.000558256,0.003149609,-1.17E-05,-0.001195434,0.007304399,-0.001593263,0.003178259,0.000609496,0.343881876,0.268369619,0.25,0.02,-0.12,0.09,-0.24,1
7/19/16,-0.003668122,-0.001825351,-0.005212568,0,-0.001648092,0.000548901,-0.001177983,-0.001648458,-0.001825351,0.004559417,0.46385557,0.289514101,-0.22,-0.62,0.05,0.46,-0.24,1
7/20/16,-0.000877963,0.003938592,-0.00168541,0,0.008422255,0.001997025,0.013754424,-0.004027335,0.003938592,-0.000788811,0.300154775,0.29184313,0.48,0.39,-0.87,-0.03,-0.35,1
7/21/16,-0.004346278,-0.002551022,-0.00905671,-0.003149609,0.003543352,-0.010321632,-0.005059412,-0.003088628,-0.002551022,0.001213298,0.481262647,0.317114368,-0.38,-0.08,-0.01,0.01,0.02,1
7/22/16,0.013200246,0.004732444,0.003340075,0.006289329,0.00206694,0.000928386,0.005151886,0.004550192,0.004732444,0.008391995,0.215402408,0.323317969,0.48,0.28,-0.08,0.4,-0.25,1
7/25/16,-0.004253237,0.001342842,-0.020130281,-0.00313972,-0.001442943,-0.005702421,-0.001268952,-0.001391078,0.001342842,-0.002166718,0.280107919,0.314482023,-0.27,-0.01,-0.24,0.51,-0.39,1
7/26/16,-0.015030426,-0.001669752,0.004070495,0.00313972,-0.001664856,0.007221534,0.004223592,-0.007836656,-0.001669752,-0.003138015,0.191834057,0.325214179,0.13,0.62,0.54,-0.45,0.74,1
7/27/16,0.006524407,-0.003420797,-0.010377649,-0.00313972,0.00411086,-0.004504868,0.00767544,-0.014579734,-0.003420797,-0.009595604,0.34091202,0.324789914,-0.14,0.52,-0.42,-0.14,-0.56,1
7/28/16,-0.006524407,0.002330324,-0.001623133,0.00313972,-0.000403409,0.000574115,0.003418539,0.004728141,0.002330324,0.005477132,0.470791657,0.325780783,0.18,-0.45,-0.34,-0.07,-0.14,1
7/29/16,0.013225519,0.00090881,0.007193844,-0.00313972,0.002705489,-0.00285403,0.001327728,0.004420233,0.00090881,0.008942117,0.167000464,0.306758739,0.17,-0.03,0.04,0,0.31,1
8/1/16,-0.00957103,0.001270948,-0.033878894,0,0.005869288,-0.001092234,0.003972638,0.001213484,0.001270948,0.00503991,0.281074715,0.278160463,-0.16,0.07,-0.87,0.68,-0.74,1
8/2/16,-0.005486754,-0.01473276,0.008899519,-0.009478744,-0.004088814,-0.009282338,-0.008300746,-0.001088499,-0.01473276,-0.015561231,0.375727564,0.301064057,-0.7,-0.63,0.16,-0.53,0.16,1
8/3/16,-0.000945206,0.002537932,0.0174646,0.009478744,-0.002401513,0.003982993,0.003768595,-0.005191097,0.002537932,-0.006341871,0.260158407,0.298214126,0.45,0.57,0.83,-0.71,0.15,1
8/4/16,-0.000667742,-0.000514422,-0.001525829,-0.003149609,-0.002245859,0.000219703,0.004933729,0.001631834,-0.000514422,-0.002817939,0.227074347,0.303248453,0.05,0.06,-0.33,0.14,0.08,1
8/5/16,-0.00167131,0.010674957,0.008423166,0.018750549,0.002544926,0.010133611,0.011755374,0.002344457,0.010674957,0.000245354,0.15750434,0.277047356,0.93,0.56,0.87,-0.52,-0.36,1
8/8/16,-0.002065136,-0.003278094,0.012139123,0,-0.008489064,-7.91E-05,-0.000192021,-0.001574296,-0.003278094,0.000183976,0.331177802,0.25710252,-0.06,0.1,0.57,0,0.43,1
8/9/16,0.002232393,-0.00332548,-0.004992265,0.003091193,0.002432809,0.000513915,0.001892995,0.0024141,-0.00332548,0.004649464,0.403884775,0.290943136,0.05,-0.05,-0.31,-0.11,-0.23,1
8/10/16,0.002727907,0.002193865,-0.014224764,-0.009302393,-0.003848878,-0.000909414,-0.003392025,0.003708132,0.002193865,-0.000671612,0.187817884,0.277620731,-0.29,-0.45,-0.12,0.7,-0.01,1
8/11/16,0.002554138,0.010174876,0.012938132,0.003110422,0.005571432,0.006093071,0.003468692,-0.000623003,0.010174876,-0.010066993,0.08550385,0.236160201,0.54,0.15,0.04,-0.29,0.16,1
8/12/16,-0.003611015,-0.000289279,0.006495388,-0.003110422,-0.001977142,-0.003327856,-0.000703006,0.003093391,-0.000289279,0.002772389,0.432813247,0.260825178,-0.06,0.12,-0.18,-0.17,-0.27,1
8/15/16,-0.003344858,0.001264977,0.005847167,0.0062112,0.001249176,0.006056692,0.004821622,-0.001545499,0.001264977,-0.001477651,0.152003093,0.250100713,0.39,0.79,0.39,-0.26,0.36,1
8/16/16,-0.020649535,-0.005468948,0.002110695,-0.003100778,-0.00901043,-0.004342152,-0.005576306,-0.004686604,-0.005468948,-0.011713437,0.344026657,0.276746758,-0.57,-0.2,0.61,-0.09,0.31,1
8/17/16,0.00148106,-0.001999455,0.002086767,0.003100778,0.002306779,0.002949217,-0.000383956,0.003316753,-0.001999455,0.00336072,0.321928095,0.275425372,0.12,-0.49,0.25,0.08,0.06,1
8/18/16,-0.008000957,-0.000546001,0.017669157,0,2.33E-05,0.001922135,0.000767764,0.002826593,-0.000546001,-0.001990174,0.332406127,0.265214136,0.32,0.46,0.37,-0.51,0.35,1
8/19/16,-0.008644092,-0.000291322,-0.008245369,0,-0.001304161,5.88E-05,0.002006198,-0.00257739,-0.000291322,-0.008377143,0.357522961,0.289457719,-0.11,0.1,-0.12,0.3,-0.14,1
8/22/16,-0.000289427,-0.000838024,-0.008839494,0,0.001362343,-0.000764444,-0.00060016,0.000640524,-0.000838024,0.004447375,0.359724241,0.32863206,-0.02,0.22,-0.41,0.01,-0.37,1
8/23/16,0.000405175,0.004800009,0.004390744,0,0.001128058,0.000372494,0.003659201,-0.001798065,0.004800009,0.000312451,0.343737573,0.315906964,0.27,0.55,-0.01,0.04,0.06,1
8/24/16,-0.000347283,-0.004435564,-0.002698219,0,-0.016205075,-0.002846237,-0.005372275,-0.001604965,-0.004435564,-0.003567744,0.244195718,0.329077339,-0.56,-0.43,0.4,0.38,-0.07,1
8/25/16,0.0041018,-0.003723583,-0.002919937,0.003091193,-0.007969871,-0.000825943,0.001240354,-0.004220849,-0.003723583,0.004192354,0.180572246,0.305726709,-0.08,0.21,0.48,-0.19,0.29,1
8/26/16,-0.010839743,-0.002710128,-0.003397843,0,0.003506503,-0.002817264,0.001443011,-0.004706821,-0.002710128,-0.010167026,0.241455186,0.294230579,-0.15,0.12,-0.13,-0.37,-0.2,1
8/29/16,0.007721598,0.003075799,0.006628738,0.009216655,0.002689878,0.005214546,0.002892514,0.005477203,0.003075799,0.010229466,0.377023272,0.300604457,0.53,0.01,0.35,-0.1,0.21,1
8/30/16,-0.003243935,-0.005609444,-0.004186592,0.00609758,-0.004269254,-0.001473058,-0.002369458,-0.00504512,-0.005609444,-0.002062565,0.418677635,0.309340839,-0.14,0.21,0.31,-0.06,-0.3,1
8/31/16,-0.000812631,-0.002503222,-0.013793051,0.003034904,-0.002570328,-0.00496543,-0.001480574,0.001241197,-0.002503222,0.000437869,,0.300943605,-0.24,-0.35,0.13,0.28,-0.34,1
9/1/16,0.002725508,0.001804423,-0.002654623,-0.006079046,-0.002015661,0.000592417,0.003493698,0.000521203,0.001804423,-0.000750751,,0.292384811,0.03,0.06,-0.49,0.14,-0.13,1
9/2/16,0.003006825,0.00143385,0.008375688,0.006079046,0.000465513,0.004117462,0.003697144,0.006626099,0.00143385,0.006798716,0.378511623,0.319247992,0.53,0.42,0.36,-0.17,0.19,1
9/6/16,0.009023828,0.001615213,0.015072228,-0.003034904,0.003918421,-0.002874527,0.004693805,0.002584787,0.001615213,0.009527417,0.178071905,0.318747924,0.26,0,-0.53,-0.7,-0.03,1
9/7/16,0.002400275,0,0.003308026,0,-0.000796732,0.001339849,0.002445698,-0.009156984,0,0.00338077,0.373099793,0.345076846,0.09,0.6,0.03,-0.08,-0.24,1
9/8/16,-0.001828259,-0.007806498,0.016548932,0,0.001188919,-0.000787929,-0.008865676,-0.004592079,-0.007806498,-0.012224638,0.375134453,0.344699082,-0.18,0.03,0.57,-0.88,0.41,1
9/9/16,-0.034854437,-0.024852509,-0.028399944,-0.018405428,-0.020648993,-0.028401745,-0.023690815,-0.028338494,-0.024852509,-0.040180299,0.447458977,0.35045535,-2.47,-0.55,0.31,0.06,-0.44,1
9/12/16,0.019758506,0.01433568,0.008756112,0.009245058,0.015634063,0.012931736,0.016832917,0.018780845,0.01433568,0.012594949,0.422792876,0.362511605,1.44,-0.03,-0.46,-0.07,-0.2,1
9/13/16,-0.020113851,-0.015169771,-0.029031412,-0.015456258,-0.014991378,-0.015530142,-0.006338718,-0.013927725,-0.015169771,-0.026136822,0.18113148,0.336600158,-1.48,-0.32,-0.48,0.62,-0.76,1
9/14/16,-0.001126093,0.000303387,-0.011554097,-0.00625002,-0.000788256,-0.001484932,0.005750167,-0.002942403,0.000303387,0.00287996,0.3368094,0.330642698,-0.08,0.05,-0.83,0.13,-0.5,1
9/15/16,0.010852362,0.006877294,0.010875779,0.009360443,0.011111427,0.00679633,0.016891157,0.008029503,0.006877294,0.004564729,0.208927559,0.335050648,1.07,0.3,-0.33,0.08,-0.21,1
9/16/16,-0.004291474,-0.001582875,-0.00857841,-0.009360443,0.001091199,-0.007712799,-0.003289829,-0.002982768,-0.001582875,-0.001888575,0.346948436,0.33131474,-0.36,0.28,-0.46,0.16,-0.19,1
9/19/16,-0.00685744,-0.001056644,-0.001208484,0.003129893,-0.004131245,0.003396901,-0.00240172,-0.001457793,-0.001056644,0.009665672,-0.099535674,0.263504722,0.05,0.5,0.17,-0.05,0.34,1
9/20/16,-0.001840582,0.000943485,-0.00827697,0.003120127,0.003843572,0.001298754,-0.000177197,0.002397773,0.000943485,-0.001809254,0.209117674,0.229455964,-0.02,-0.32,-0.51,-0.46,-0.11,1
9/21/16,0.012754823,0.009012453,0.020973392,0.0062112,0.00997217,0.0127955,0.010877199,0.005566439,0.009012453,0.012085516,0.380484706,0.22341194,1.12,0.19,0.33,-0.42,0.51,1
9/22/16,0.011260658,0.007708531,0.002166676,0.003091193,0.007543993,0.007142317,0.005519081,0.0088823,0.007708531,0.018862513,0.222392421,0.22930636,0.7,0.81,-0.06,0.05,0.13,1
9/23/16,0.003706282,-0.002265427,-0.012688877,-0.009302393,-0.003457496,-0.006501818,-0.009659614,-0.005060721,-0.002265427,0.002817697,0.1648386,0.204739103,-0.6,-0.08,-0.19,0.41,-0.46,1
9/26/16,-0.005448341,-0.011216748,-0.004575376,-0.01569891,-0.012333868,-0.004833883,-0.006521502,-0.009332753,-0.011216748,0.001561963,0.312245432,0.219498799,-0.88,-0.29,-0.35,-0.17,0.19,1
9/27/16,0.00671921,0.009877363,-0.004616701,0.009448889,0.007404306,0.008030242,0.011425532,0.004888098,0.009877363,-0.007519775,0.310252025,0.214256455,0.64,-0.13,-0.53,0.02,-0.4,1
9/28/16,-0.010445777,0.003048216,0.04251564,0.00625002,-0.001271879,0.006639655,0.003160429,0.001135906,0.003048216,0.005269774,0.36271403,0.280292127,0.56,0.21,1.1,-1.16,1.13,1
9/29/16,-0.001926952,-0.005359149,-0.000856198,-0.01569891,-0.0185355,-0.00799686,-0.005640794,-0.008938813,-0.005359149,-0.012593039,0.20759357,0.280074398,-0.98,-0.4,0.54,0.28,0.68,1
9/30/16,-0.002985339,0.008176053,0.012901159,0.012578782,0.010234615,0.008313823,0.005553485,0.009689268,0.008176053,-0.005209338,0.239410672,0.259920964,0.88,0.42,0.35,-0.2,0.1,1
10/3/16,0.000996104,-0.000444247,-0.001577105,-0.003129893,-0.001524327,0.000396063,-0.003849139,-0.006019471,-0.000444247,-0.018319651,0.352844064,0.278556913,-0.26,-0.04,-0.13,-0.02,0.15,1
10/4/16,-0.016891495,-0.003263856,-0.009631824,0.003129893,-0.001322163,-0.007771622,-0.001629093,-0.009041971,-0.003263856,-0.016021268,,0.297509966,-0.46,0.06,0.09,0.15,-0.31,1
10/5/16,-0.017969773,0.003856141,0.013972476,0.015504187,0.003122301,0.005710379,0.004417449,-0.001784752,0.003856141,-0.019503397,0.384337227,0.309525265,0.58,0.41,0.79,-0.45,0.43,1
